Timestamp,M6,M6_D,M1,M1_D,M15,M15_D,M2,M2_D,M3,M3_D,M13,M13_D,M4,M4_D,M7,M7_D
2021-03-29T11:00:00+02:00,22.89999962,0.10000038,23.69999981,-0.45000076,21.27999992,0.17999954,22.17500067,0.07500029,24.10000038,0,21.29999924,0,22.42499971,0.10000038,23,0
2021-03-29T12:00:00+02:00,23,0.10000038,23.94999981,0.25,21.44999981,0.16999989,22.20000076,0.02500009,24,-0.10000038,21.39999962,0.10000038,22.5,0.07500029,23.07500029,0.07500029
2021-03-29T13:00:00+02:00,23.25,0.25,24.5,0.55000019,21.375,-0.07499981,22.20000076,0,24,0,21.39999962,0,22.60000038,0.10000038,23.10000038,0.02500009
2021-03-29T14:00:00+02:00,23.22500038,-0.02499962,24.17500019,-0.32499981,20.69999981,-0.67500019,22.20000076,0,24,0,21.39999962,0,22.70000076,0.10000038,23.10000038,0
2021-03-29T15:00:00+02:00,23.10000038,-0.125,24,-0.17500019,21.07500029,0.37500048,22.20000076,0,24,0,21.39999962,0,22.68000069,-0.02000007,23.15000057,0.05000019
2021-03-29T16:00:00+02:00,23.10000038,0,23.67499971,-0.32500029,21.29999971,0.22499942,22.20000076,0,24,0,21.33999977,-0.05999985,22.65000057,-0.03000012,23.20000076,0.05000019
2021-03-29T17:00:00+02:00,23.05000019,-0.05000019,23.7249999,0.05000019,21.42499971,0.125,22.20000076,0,24.0250001,0.0250001,21.44999981,0.11000004,22.70000076,0.05000019,23.375,0.17499924
2021-03-29T18:00:00+02:00,23.0250001,-0.02500009,24.2750001,0.5500002,21.57500029,0.15000058,22.20000076,0,24.10000038,0.07500028,21.60000038,0.15000057,22.60000038,-0.10000038,23.60000038,0.22500038
2021-03-29T19:00:00+02:00,23.0250001,0,24.3499999,0.0749998,21.92499971,0.34999942,22.20000076,0,24,-0.10000038,21.60000038,0,22.60000038,0,23.34999943,-0.25000095
2021-03-29T20:00:00+02:00,23.05000019,0.02500009,24.20000076,-0.14999914,22.17500067,0.25000096,22.26666641,0.06666565,24.0250001,0.0250001,21.65000057,0.05000019,22.60000038,0,23.29999924,-0.05000019
2021-03-29T21:00:00+02:00,23.10000038,0.05000019,24.20000076,0,22.27499962,0.09999895,22.29999924,0.03333283,24,-0.0250001,21.60000038,-0.05000019,22.60000038,0,23.29999924,0
2021-03-29T22:00:00+02:00,23.10000038,0,24.05000019,-0.15000057,22,-0.27499962,22.39999962,0.10000038,24.05000019,0.05000019,21.25,-0.35000038,22.5250001,-0.07500028,23.34999943,0.05000019
2021-03-29T23:00:00+02:00,23.10000038,0,23,-1.05000019,21.79999924,-0.20000076,22.39999962,0,24.10000038,0.05000019,21,-0.25,22.5,-0.0250001,23.39999962,0.05000019
2021-03-30T00:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T01:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T02:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T03:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T04:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T05:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T06:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T07:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T08:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T09:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T10:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T11:00:00+02:00,23.10000038,0,23,0,21.79999924,0,22.39999962,0,24.10000038,0,21,0,22.5,0,23.39999962,0
2021-03-30T12:00:00+02:00,23.36666616,0.26666578,24.10000038,1.10000038,21.39999962,-0.39999962,22.70000076,0.30000114,24.20000076,0.10000038,21.46666718,0.46666718,22.60000038,0.10000038,23.39999962,0
2021-03-30T13:00:00+02:00,23.42499971,0.05833355,24.10000038,0,21.7750001,0.37500048,22.70000076,0,24.20000076,0,21.70000076,0.23333358,22.62000046,0.02000008,23.39999962,0
2021-03-30T14:00:00+02:00,23.44999981,0.0250001,23.7249999,-0.37500048,21.64999962,-0.12500048,22.70000076,0,24.20000076,0,21.70000076,0,22.70000076,0.0800003,23.39999962,0
2021-03-30T15:00:00+02:00,23.36666616,-0.08333365,24,0.2750001,21.42500019,-0.22499943,22.70000076,0,24.20000076,0,21.70000076,0,22.77499962,0.07499886,23.39999962,0
2021-03-30T16:00:00+02:00,23.29999924,-0.06666692,24,0,21.10000038,-0.32499981,22.70000076,0,24.20000076,0,21.29999924,-0.40000152,22.79999924,0.02499962,23.29999924,-0.10000038
